date,amfi_code,scheme_name,nav
2024-06-02,100001,HDFC Large Cap Fund,143.523
2024-06-03,100001,HDFC Large Cap Fund,139.477
2024-06-04,100001,HDFC Large Cap Fund,140.305
2024-06-05,100001,HDFC Large Cap Fund,141.578
2024-06-06,100001,HDFC Large Cap Fund,143.71
2024-06-07,100001,HDFC Large Cap Fund,145.381
2024-06-08,100001,HDFC Large Cap Fund,145.381
2024-06-09,100001,HDFC Large Cap Fund,145.381
2024-06-10,100001,HDFC Large Cap Fund,148.674
2024-06-11,100001,HDFC Large Cap Fund,150.31
2024-06-12,100001,HDFC Large Cap Fund,150.087
2024-06-13,100001,HDFC Large Cap Fund,149.996
2024-06-14,100001,HDFC Large Cap Fund,149.436
2024-06-15,100001,HDFC Large Cap Fund,149.436
2024-06-16,100001,HDFC Large Cap Fund,149.436
2024-06-17,100001,HDFC Large Cap Fund,150.173
2024-06-18,100001,HDFC Large Cap Fund,147.776
2024-06-19,100001,HDFC Large Cap Fund,148.606
2024-06-20,100001,HDFC Large Cap Fund,148.488
2024-06-21,100001,HDFC Large Cap Fund,149.176
2024-06-22,100001,HDFC Large Cap Fund,149.176
2024-06-23,100001,HDFC Large Cap Fund,149.176
2024-06-24,100001,HDFC Large Cap Fund,149.874
2024-06-25,100001,HDFC Large Cap Fund,144.436
2024-06-26,100001,HDFC Large Cap Fund,142.556
2024-06-27,100001,HDFC Large Cap Fund,142.395
2024-06-28,100001,HDFC Large Cap Fund,142.348
2024-06-29,100001,HDFC Large Cap Fund,142.348
2024-06-30,100001,HDFC Large Cap Fund,142.348
2024-07-01,100001,HDFC Large Cap Fund,142.973
2024-07-02,100001,HDFC Large Cap Fund,143.693
2024-07-03,100001,HDFC Large Cap Fund,147.033
2024-07-04,100001,HDFC Large Cap Fund,147.796
2024-07-05,100001,HDFC Large Cap Fund,147.176
2024-07-06,100001,HDFC Large Cap Fund,147.176
2024-07-07,100001,HDFC Large Cap Fund,147.176
2024-07-08,100001,HDFC Large Cap Fund,143.719
2024-07-09,100001,HDFC Large Cap Fund,140.84
2024-07-10,100001,HDFC Large Cap Fund,142.042
2024-07-11,100001,HDFC Large Cap Fund,144.372
2024-07-12,100001,HDFC Large Cap Fund,147.782
2024-07-13,100001,HDFC Large Cap Fund,147.782
2024-07-14,100001,HDFC Large Cap Fund,147.782
2024-07-15,100001,HDFC Large Cap Fund,146.021
2024-07-16,100001,HDFC Large Cap Fund,145.428
2024-07-17,100001,HDFC Large Cap Fund,146.029
2024-07-18,100001,HDFC Large Cap Fund,150.587
2024-07-19,100001,HDFC Large Cap Fund,150.922
2024-07-20,100001,HDFC Large Cap Fund,150.922
2024-07-21,100001,HDFC Large Cap Fund,150.922
2024-07-22,100001,HDFC Large Cap Fund,154.509
2024-07-23,100001,HDFC Large Cap Fund,154.98
2024-07-24,100001,HDFC Large Cap Fund,157.738
2024-07-25,100001,HDFC Large Cap Fund,160.246
2024-07-26,100001,HDFC Large Cap Fund,160.725
2024-07-27,100001,HDFC Large Cap Fund,160.725
2024-07-28,100001,HDFC Large Cap Fund,160.725
2024-07-29,100001,HDFC Large Cap Fund,158.345
2024-07-30,100001,HDFC Large Cap Fund,157.785
2024-07-31,100001,HDFC Large Cap Fund,161.388
2024-08-01,100001,HDFC Large Cap Fund,163.594
2024-08-02,100001,HDFC Large Cap Fund,162.612
2024-08-03,100001,HDFC Large Cap Fund,162.612
2024-08-04,100001,HDFC Large Cap Fund,162.612
2024-08-05,100001,HDFC Large Cap Fund,161.858
2024-08-06,100001,HDFC Large Cap Fund,157.737
2024-08-07,100001,HDFC Large Cap Fund,161.233
2024-08-08,100001,HDFC Large Cap Fund,163.457
2024-08-09,100001,HDFC Large Cap Fund,163.203
2024-08-10,100001,HDFC Large Cap Fund,163.203
2024-08-11,100001,HDFC Large Cap Fund,163.203
2024-08-12,100001,HDFC Large Cap Fund,163.775
2024-08-13,100001,HDFC Large Cap Fund,158.524
2024-08-14,100001,HDFC Large Cap Fund,157.446
2024-08-15,100001,HDFC Large Cap Fund,160.676
2024-08-16,100001,HDFC Large Cap Fund,163.122
2024-08-17,100001,HDFC Large Cap Fund,163.122
2024-08-18,100001,HDFC Large Cap Fund,163.122
2024-08-19,100001,HDFC Large Cap Fund,164.013
2024-08-20,100001,HDFC Large Cap Fund,164.059
2024-08-21,100001,HDFC Large Cap Fund,166.101
2024-08-22,100001,HDFC Large Cap Fund,165.483
2024-08-23,100001,HDFC Large Cap Fund,161.434
2024-08-24,100001,HDFC Large Cap Fund,161.434
2024-08-25,100001,HDFC Large Cap Fund,161.434
2024-08-26,100001,HDFC Large Cap Fund,161.5
2024-08-27,100001,HDFC Large Cap Fund,162.557
2024-08-28,100001,HDFC Large Cap Fund,165.376
2024-08-29,100001,HDFC Large Cap Fund,161.884
2024-08-30,100001,HDFC Large Cap Fund,161.666
2024-08-31,100001,HDFC Large Cap Fund,161.666
2024-09-01,100001,HDFC Large Cap Fund,161.666
2024-09-02,100001,HDFC Large Cap Fund,161.564
2024-09-03,100001,HDFC Large Cap Fund,158.976
2024-09-04,100001,HDFC Large Cap Fund,160.218
2024-09-05,100001,HDFC Large Cap Fund,162.094
2024-09-06,100001,HDFC Large Cap Fund,161.468
2024-09-07,100001,HDFC Large Cap Fund,161.468
2024-09-08,100001,HDFC Large Cap Fund,161.468
2024-09-09,100001,HDFC Large Cap Fund,166.526
2024-09-10,100001,HDFC Large Cap Fund,165.812
2024-09-11,100001,HDFC Large Cap Fund,164.784
2024-09-12,100001,HDFC Large Cap Fund,163.691
2024-09-13,100001,HDFC Large Cap Fund,161.77
2024-09-14,100001,HDFC Large Cap Fund,161.77
2024-09-15,100001,HDFC Large Cap Fund,161.77
2024-09-16,100001,HDFC Large Cap Fund,160.494
2024-09-17,100001,HDFC Large Cap Fund,157.122
2024-09-18,100001,HDFC Large Cap Fund,156.749
2024-09-19,100001,HDFC Large Cap Fund,156.963
2024-09-20,100001,HDFC Large Cap Fund,151.667
2024-09-21,100001,HDFC Large Cap Fund,151.667
2024-09-22,100001,HDFC Large Cap Fund,151.667
2024-09-23,100001,HDFC Large Cap Fund,151.511
2024-09-24,100001,HDFC Large Cap Fund,151.683
2024-09-25,100001,HDFC Large Cap Fund,152.93
2024-09-26,100001,HDFC Large Cap Fund,155.77
2024-09-27,100001,HDFC Large Cap Fund,157.837
2024-09-28,100001,HDFC Large Cap Fund,157.837
2024-09-29,100001,HDFC Large Cap Fund,157.837
2024-09-30,100001,HDFC Large Cap Fund,156.447
2024-10-01,100001,HDFC Large Cap Fund,154.797
2024-10-02,100001,HDFC Large Cap Fund,156.22
2024-10-03,100001,HDFC Large Cap Fund,155.016
2024-10-04,100001,HDFC Large Cap Fund,152.238
2024-10-05,100001,HDFC Large Cap Fund,152.238
2024-10-06,100001,HDFC Large Cap Fund,152.238
2024-10-07,100001,HDFC Large Cap Fund,157.736
2024-10-08,100001,HDFC Large Cap Fund,157.08
2024-10-09,100001,HDFC Large Cap Fund,155.682
2024-10-10,100001,HDFC Large Cap Fund,150.641
2024-10-11,100001,HDFC Large Cap Fund,152.64
2024-10-12,100001,HDFC Large Cap Fund,152.64
2024-10-13,100001,HDFC Large Cap Fund,152.64
2024-10-14,100001,HDFC Large Cap Fund,150.454
2024-10-15,100001,HDFC Large Cap Fund,150.594
2024-10-16,100001,HDFC Large Cap Fund,152.857
2024-10-17,100001,HDFC Large Cap Fund,150.704
2024-10-18,100001,HDFC Large Cap Fund,150.959
2024-10-19,100001,HDFC Large Cap Fund,150.959
2024-10-20,100001,HDFC Large Cap Fund,150.959
2024-10-21,100001,HDFC Large Cap Fund,154.485
2024-10-22,100001,HDFC Large Cap Fund,148.869
2024-10-23,100001,HDFC Large Cap Fund,147.134
2024-10-24,100001,HDFC Large Cap Fund,145.211
2024-10-25,100001,HDFC Large Cap Fund,144.876
2024-10-26,100001,HDFC Large Cap Fund,144.876
2024-10-27,100001,HDFC Large Cap Fund,144.876
2024-10-28,100001,HDFC Large Cap Fund,144.845
2024-10-29,100001,HDFC Large Cap Fund,142.612
2024-10-30,100001,HDFC Large Cap Fund,141.283
2024-10-31,100001,HDFC Large Cap Fund,139.715
2024-11-01,100001,HDFC Large Cap Fund,139.05
2024-11-02,100001,HDFC Large Cap Fund,139.05
2024-11-03,100001,HDFC Large Cap Fund,139.05
2024-11-04,100001,HDFC Large Cap Fund,139.575
2024-11-05,100001,HDFC Large Cap Fund,141.551
2024-11-06,100001,HDFC Large Cap Fund,143.863
2024-11-07,100001,HDFC Large Cap Fund,145.345
2024-11-08,100001,HDFC Large Cap Fund,143.512
2024-11-09,100001,HDFC Large Cap Fund,143.512
2024-11-10,100001,HDFC Large Cap Fund,143.512
2024-11-11,100001,HDFC Large Cap Fund,143.577
2024-11-12,100001,HDFC Large Cap Fund,148.762
2024-11-13,100001,HDFC Large Cap Fund,151.1
2024-11-14,100001,HDFC Large Cap Fund,150.177
2024-11-15,100001,HDFC Large Cap Fund,153.816
2024-11-16,100001,HDFC Large Cap Fund,153.816
2024-11-17,100001,HDFC Large Cap Fund,153.816
2024-11-18,100001,HDFC Large Cap Fund,152.998
2024-11-19,100001,HDFC Large Cap Fund,151.541
2024-11-20,100001,HDFC Large Cap Fund,154.789
2024-11-21,100001,HDFC Large Cap Fund,151.826
2024-11-22,100001,HDFC Large Cap Fund,147.543
2024-11-23,100001,HDFC Large Cap Fund,147.543
2024-11-24,100001,HDFC Large Cap Fund,147.543
2024-11-25,100001,HDFC Large Cap Fund,149.7
2024-11-26,100001,HDFC Large Cap Fund,149.837
2024-11-27,100001,HDFC Large Cap Fund,150.198
2024-11-28,100001,HDFC Large Cap Fund,149.459
2024-11-29,100001,HDFC Large Cap Fund,148.999
2024-11-30,100001,HDFC Large Cap Fund,148.999
2024-12-01,100001,HDFC Large Cap Fund,148.999
2024-12-02,100001,HDFC Large Cap Fund,148.05
2024-12-03,100001,HDFC Large Cap Fund,146.734
2024-12-04,100001,HDFC Large Cap Fund,145.967
2024-12-05,100001,HDFC Large Cap Fund,145.135
2024-12-06,100001,HDFC Large Cap Fund,143.404
2024-12-07,100001,HDFC Large Cap Fund,143.404
2024-12-08,100001,HDFC Large Cap Fund,143.404
2024-12-09,100001,HDFC Large Cap Fund,142.303
2024-12-10,100001,HDFC Large Cap Fund,137.032
2024-12-11,100001,HDFC Large Cap Fund,138.508
2024-12-12,100001,HDFC Large Cap Fund,139.388
2024-12-13,100001,HDFC Large Cap Fund,139.28
2024-12-14,100001,HDFC Large Cap Fund,139.28
2024-12-15,100001,HDFC Large Cap Fund,139.28
2024-12-16,100001,HDFC Large Cap Fund,139.845
2024-12-17,100001,HDFC Large Cap Fund,140.489
2024-12-18,100001,HDFC Large Cap Fund,139.034
2024-12-19,100001,HDFC Large Cap Fund,137.993
2024-12-20,100001,HDFC Large Cap Fund,139.156
2024-12-21,100001,HDFC Large Cap Fund,139.156
2024-12-22,100001,HDFC Large Cap Fund,139.156
2024-12-23,100001,HDFC Large Cap Fund,139.659
2024-12-24,100001,HDFC Large Cap Fund,144.009
2024-12-25,100001,HDFC Large Cap Fund,147.58
2024-12-26,100001,HDFC Large Cap Fund,149.719
2024-12-27,100001,HDFC Large Cap Fund,148.083
2024-12-28,100001,HDFC Large Cap Fund,148.083
2024-12-29,100001,HDFC Large Cap Fund,148.083
2024-12-30,100001,HDFC Large Cap Fund,146.903
2024-12-31,100001,HDFC Large Cap Fund,144.768
2025-01-01,100001,HDFC Large Cap Fund,145.448
2025-01-02,100001,HDFC Large Cap Fund,139.541
2025-01-03,100001,HDFC Large Cap Fund,138.651
2025-01-04,100001,HDFC Large Cap Fund,138.651
2025-01-05,100001,HDFC Large Cap Fund,138.651
2025-01-06,100001,HDFC Large Cap Fund,138.082
2025-01-07,100001,HDFC Large Cap Fund,134.994
2025-01-08,100001,HDFC Large Cap Fund,136.677
2025-01-09,100001,HDFC Large Cap Fund,134.41
2025-01-10,100001,HDFC Large Cap Fund,135.017
2025-01-11,100001,HDFC Large Cap Fund,135.017
2025-01-12,100001,HDFC Large Cap Fund,135.017
2025-01-13,100001,HDFC Large Cap Fund,140.722
2025-01-14,100001,HDFC Large Cap Fund,137.392
2025-01-15,100001,HDFC Large Cap Fund,137.155
2025-01-16,100001,HDFC Large Cap Fund,136.385
2025-01-17,100001,HDFC Large Cap Fund,135.222
2025-01-18,100001,HDFC Large Cap Fund,135.222
2025-01-19,100001,HDFC Large Cap Fund,135.222
2025-01-20,100001,HDFC Large Cap Fund,136.832
2025-01-21,100001,HDFC Large Cap Fund,139.171
2025-01-22,100001,HDFC Large Cap Fund,140.851
2025-01-23,100001,HDFC Large Cap Fund,139.393
2025-01-24,100001,HDFC Large Cap Fund,144.552
2025-01-25,100001,HDFC Large Cap Fund,144.552
2025-01-26,100001,HDFC Large Cap Fund,144.552
2025-01-27,100001,HDFC Large Cap Fund,140.786
2025-01-28,100001,HDFC Large Cap Fund,138.676
2025-01-29,100001,HDFC Large Cap Fund,139.098
2025-01-30,100001,HDFC Large Cap Fund,139.354
2025-01-31,100001,HDFC Large Cap Fund,140.444
2025-02-01,100001,HDFC Large Cap Fund,140.444
2025-02-02,100001,HDFC Large Cap Fund,140.444
2025-02-03,100001,HDFC Large Cap Fund,143.843
2025-02-04,100001,HDFC Large Cap Fund,143.656
2025-02-05,100001,HDFC Large Cap Fund,143.973
2025-02-06,100001,HDFC Large Cap Fund,142.761
2025-02-07,100001,HDFC Large Cap Fund,144.092
2025-02-08,100001,HDFC Large Cap Fund,144.092
2025-02-09,100001,HDFC Large Cap Fund,144.092
2025-02-10,100001,HDFC Large Cap Fund,143.476
2025-02-11,100001,HDFC Large Cap Fund,142.861
2025-02-12,100001,HDFC Large Cap Fund,144.097
2025-02-13,100001,HDFC Large Cap Fund,146.406
2025-02-14,100001,HDFC Large Cap Fund,141.63
2025-02-15,100001,HDFC Large Cap Fund,141.63
2025-02-16,100001,HDFC Large Cap Fund,141.63
2025-02-17,100001,HDFC Large Cap Fund,142.467
2025-02-18,100001,HDFC Large Cap Fund,141.961
2025-02-19,100001,HDFC Large Cap Fund,144.05
2025-02-20,100001,HDFC Large Cap Fund,143.582
2025-02-21,100001,HDFC Large Cap Fund,146.456
2025-02-22,100001,HDFC Large Cap Fund,146.456
2025-02-23,100001,HDFC Large Cap Fund,146.456
2025-02-24,100001,HDFC Large Cap Fund,145.043
2025-02-25,100001,HDFC Large Cap Fund,140.263
2025-02-26,100001,HDFC Large Cap Fund,142.546
2025-02-27,100001,HDFC Large Cap Fund,140.814
2025-02-28,100001,HDFC Large Cap Fund,137.547
2025-03-01,100001,HDFC Large Cap Fund,137.547
2025-03-02,100001,HDFC Large Cap Fund,137.547
2025-03-03,100001,HDFC Large Cap Fund,137.649
2025-03-04,100001,HDFC Large Cap Fund,137.224
2025-03-05,100001,HDFC Large Cap Fund,138.987
2025-03-06,100001,HDFC Large Cap Fund,140.917
2025-03-07,100001,HDFC Large Cap Fund,141.19
2025-03-08,100001,HDFC Large Cap Fund,141.19
2025-03-09,100001,HDFC Large Cap Fund,141.19
2025-03-10,100001,HDFC Large Cap Fund,139.387
2025-03-11,100001,HDFC Large Cap Fund,140.057
2025-03-12,100001,HDFC Large Cap Fund,140.474
2025-03-13,100001,HDFC Large Cap Fund,141.743
2025-03-14,100001,HDFC Large Cap Fund,139.954
2025-03-15,100001,HDFC Large Cap Fund,139.954
2025-03-16,100001,HDFC Large Cap Fund,139.954
2025-03-17,100001,HDFC Large Cap Fund,139.183
2025-03-18,100001,HDFC Large Cap Fund,140.316
2025-03-19,100001,HDFC Large Cap Fund,143.011
2025-03-20,100001,HDFC Large Cap Fund,145.155
2025-03-21,100001,HDFC Large Cap Fund,145.406
2025-03-22,100001,HDFC Large Cap Fund,145.406
2025-03-23,100001,HDFC Large Cap Fund,145.406
2025-03-24,100001,HDFC Large Cap Fund,144.416
2025-03-25,100001,HDFC Large Cap Fund,145.363
2025-03-26,100001,HDFC Large Cap Fund,143.056
2025-03-27,100001,HDFC Large Cap Fund,141.374
2025-03-28,100001,HDFC Large Cap Fund,144.646
2025-03-29,100001,HDFC Large Cap Fund,144.646
2025-03-30,100001,HDFC Large Cap Fund,144.646
2025-03-31,100001,HDFC Large Cap Fund,145.591
2025-04-01,100001,HDFC Large Cap Fund,144.905
2025-04-02,100001,HDFC Large Cap Fund,146.78
2025-04-03,100001,HDFC Large Cap Fund,149.687
2025-04-04,100001,HDFC Large Cap Fund,148.763
2025-04-05,100001,HDFC Large Cap Fund,148.763
2025-04-06,100001,HDFC Large Cap Fund,148.763
2025-04-07,100001,HDFC Large Cap Fund,147.884
2025-04-08,100001,HDFC Large Cap Fund,146.732
2025-04-09,100001,HDFC Large Cap Fund,148.927
2025-04-10,100001,HDFC Large Cap Fund,151.176
2025-04-11,100001,HDFC Large Cap Fund,154.394
2025-04-12,100001,HDFC Large Cap Fund,154.394
2025-04-13,100001,HDFC Large Cap Fund,154.394
2025-04-14,100001,HDFC Large Cap Fund,156.807
2025-04-15,100001,HDFC Large Cap Fund,153.046
2025-04-16,100001,HDFC Large Cap Fund,153.768
2025-04-17,100001,HDFC Large Cap Fund,151.404
2025-04-18,100001,HDFC Large Cap Fund,150.315
2025-04-19,100001,HDFC Large Cap Fund,150.315
2025-04-20,100001,HDFC Large Cap Fund,150.315
2025-04-21,100001,HDFC Large Cap Fund,150.775
2025-04-22,100001,HDFC Large Cap Fund,152.74
2025-04-23,100001,HDFC Large Cap Fund,150.775
2025-04-24,100001,HDFC Large Cap Fund,145.593
2025-04-25,100001,HDFC Large Cap Fund,146.06
2025-04-26,100001,HDFC Large Cap Fund,146.06
2025-04-27,100001,HDFC Large Cap Fund,146.06
2025-04-28,100001,HDFC Large Cap Fund,151.925
2025-04-29,100001,HDFC Large Cap Fund,151.539
2025-04-30,100001,HDFC Large Cap Fund,151.721
2025-05-01,100001,HDFC Large Cap Fund,155.853
2025-05-02,100001,HDFC Large Cap Fund,157.311
2025-05-03,100001,HDFC Large Cap Fund,157.311
2025-05-04,100001,HDFC Large Cap Fund,157.311
2025-05-05,100001,HDFC Large Cap Fund,157.901
2025-05-06,100001,HDFC Large Cap Fund,159.027
2025-05-07,100001,HDFC Large Cap Fund,159.703
2025-05-08,100001,HDFC Large Cap Fund,157.053
2025-05-09,100001,HDFC Large Cap Fund,153.971
2025-05-10,100001,HDFC Large Cap Fund,153.971
2025-05-11,100001,HDFC Large Cap Fund,153.971
2025-05-12,100001,HDFC Large Cap Fund,158.406
2025-05-13,100001,HDFC Large Cap Fund,158.922
2025-05-14,100001,HDFC Large Cap Fund,159.24
2025-05-15,100001,HDFC Large Cap Fund,159.104
2025-05-16,100001,HDFC Large Cap Fund,161.048
2025-05-17,100001,HDFC Large Cap Fund,161.048
2025-05-18,100001,HDFC Large Cap Fund,161.048
2025-05-19,100001,HDFC Large Cap Fund,167.261
2025-05-20,100001,HDFC Large Cap Fund,168.659
2025-05-21,100001,HDFC Large Cap Fund,167.256
2025-05-22,100001,HDFC Large Cap Fund,167.005
2025-05-23,100001,HDFC Large Cap Fund,169.771
2025-05-24,100001,HDFC Large Cap Fund,169.771
2025-05-25,100001,HDFC Large Cap Fund,169.771
2025-05-26,100001,HDFC Large Cap Fund,168.372
2025-05-27,100001,HDFC Large Cap Fund,170.609
2025-05-28,100001,HDFC Large Cap Fund,164.755
2025-05-29,100001,HDFC Large Cap Fund,164.269
2025-05-30,100001,HDFC Large Cap Fund,165.899
2025-05-31,100001,HDFC Large Cap Fund,165.899
2025-06-01,100001,HDFC Large Cap Fund,165.899
2025-06-02,100001,HDFC Large Cap Fund,169.143
2025-06-03,100001,HDFC Large Cap Fund,167.151
2025-06-04,100001,HDFC Large Cap Fund,163.467
2025-06-05,100001,HDFC Large Cap Fund,162.909
2025-06-06,100001,HDFC Large Cap Fund,160.24
2025-06-07,100001,HDFC Large Cap Fund,160.24
2025-06-08,100001,HDFC Large Cap Fund,160.24
2025-06-09,100001,HDFC Large Cap Fund,159.962
2025-06-10,100001,HDFC Large Cap Fund,160.026
2025-06-11,100001,HDFC Large Cap Fund,156.94
2025-06-12,100001,HDFC Large Cap Fund,158.912
2025-06-13,100001,HDFC Large Cap Fund,158.617
2025-06-14,100001,HDFC Large Cap Fund,158.617
2025-06-15,100001,HDFC Large Cap Fund,158.617
2025-06-16,100001,HDFC Large Cap Fund,161.267
2025-06-17,100001,HDFC Large Cap Fund,156.885
2025-06-18,100001,HDFC Large Cap Fund,154.57
2025-06-19,100001,HDFC Large Cap Fund,155.845
2025-06-20,100001,HDFC Large Cap Fund,154.055
2025-06-21,100001,HDFC Large Cap Fund,154.055
2025-06-22,100001,HDFC Large Cap Fund,154.055
2025-06-23,100001,HDFC Large Cap Fund,153.752
2025-06-24,100001,HDFC Large Cap Fund,153.83
2025-06-25,100001,HDFC Large Cap Fund,154.272
2025-06-26,100001,HDFC Large Cap Fund,152.781
2025-06-27,100001,HDFC Large Cap Fund,153.2
2025-06-28,100001,HDFC Large Cap Fund,153.2
2025-06-29,100001,HDFC Large Cap Fund,153.2
2025-06-30,100001,HDFC Large Cap Fund,151.478
2025-07-01,100001,HDFC Large Cap Fund,153.086
2025-07-02,100001,HDFC Large Cap Fund,152.899
2025-07-03,100001,HDFC Large Cap Fund,153.331
2025-07-04,100001,HDFC Large Cap Fund,159.318
2025-07-05,100001,HDFC Large Cap Fund,159.318
2025-07-06,100001,HDFC Large Cap Fund,159.318
2025-07-07,100001,HDFC Large Cap Fund,156.752
2025-07-08,100001,HDFC Large Cap Fund,160.095
2025-07-09,100001,HDFC Large Cap Fund,153.789
2025-07-10,100001,HDFC Large Cap Fund,149.071
2025-07-11,100001,HDFC Large Cap Fund,146.371
2025-07-12,100001,HDFC Large Cap Fund,146.371
2025-07-13,100001,HDFC Large Cap Fund,146.371
2025-07-14,100001,HDFC Large Cap Fund,143.859
2025-07-15,100001,HDFC Large Cap Fund,144.37
2025-07-16,100001,HDFC Large Cap Fund,145.07
2025-07-17,100001,HDFC Large Cap Fund,144.588
2025-07-18,100001,HDFC Large Cap Fund,144.335
2025-07-19,100001,HDFC Large Cap Fund,144.335
2025-07-20,100001,HDFC Large Cap Fund,144.335
2025-07-21,100001,HDFC Large Cap Fund,145.55
2025-07-22,100001,HDFC Large Cap Fund,147.442
2025-07-23,100001,HDFC Large Cap Fund,144.582
2025-07-24,100001,HDFC Large Cap Fund,143.869
2025-07-25,100001,HDFC Large Cap Fund,143.791
2025-07-26,100001,HDFC Large Cap Fund,143.791
2025-07-27,100001,HDFC Large Cap Fund,143.791
2025-07-28,100001,HDFC Large Cap Fund,144.91
2025-07-29,100001,HDFC Large Cap Fund,143.303
2025-07-30,100001,HDFC Large Cap Fund,143.183
2025-07-31,100001,HDFC Large Cap Fund,143.319
2025-08-01,100001,HDFC Large Cap Fund,141.876
2025-08-02,100001,HDFC Large Cap Fund,141.876
2025-08-03,100001,HDFC Large Cap Fund,141.876
2025-08-04,100001,HDFC Large Cap Fund,140.397
2025-08-05,100001,HDFC Large Cap Fund,140.675
2025-08-06,100001,HDFC Large Cap Fund,140.47
2025-08-07,100001,HDFC Large Cap Fund,141.595
2025-08-08,100001,HDFC Large Cap Fund,139.429
2025-08-09,100001,HDFC Large Cap Fund,139.429
2025-08-10,100001,HDFC Large Cap Fund,139.429
2025-08-11,100001,HDFC Large Cap Fund,138.765
2025-08-12,100001,HDFC Large Cap Fund,138.357
2025-08-13,100001,HDFC Large Cap Fund,140.115
2025-08-14,100001,HDFC Large Cap Fund,138.209
2025-08-15,100001,HDFC Large Cap Fund,138.765
2025-08-16,100001,HDFC Large Cap Fund,138.765
2025-08-17,100001,HDFC Large Cap Fund,138.765
2025-08-18,100001,HDFC Large Cap Fund,139.36
2025-08-19,100001,HDFC Large Cap Fund,142.871
2025-08-20,100001,HDFC Large Cap Fund,140.784
2025-08-21,100001,HDFC Large Cap Fund,139.466
2025-08-22,100001,HDFC Large Cap Fund,137.575
2025-08-23,100001,HDFC Large Cap Fund,137.575
2025-08-24,100001,HDFC Large Cap Fund,137.575
2025-08-25,100001,HDFC Large Cap Fund,134.198
