transaction_key,fund_key,date_key,transaction_type,amount,kyc_status,state,city
400,1,20230405,Sip,5000.0,Verified,Gujarat,Delhi
401,4,20230405,Lumpsum,10000.0,Not Verified,West Bengal,Bangalore
402,4,20230406,Sip,1000.0,Not Verified,Delhi,Ahmedabad
403,5,20230406,Sip,1000.0,Verified,Tamil Nadu,Delhi
404,1,20230406,Sip,1000.0,Verified,Karnataka,Kolkata
405,5,20230406,Redemption,1000.0,Verified,West Bengal,Kolkata
406,2,20230406,Lumpsum,50000.0,Verified,West Bengal,Ahmedabad
407,3,20230406,Lumpsum,5000.0,Verified,Delhi,Chennai
408,2,20230406,Lumpsum,50000.0,Not Verified,West Bengal,Mumbai
409,2,20230406,Lumpsum,25000.0,Pending,Karnataka,Bangalore
410,3,20230407,Sip,2000.0,Pending,Maharashtra,Delhi
411,4,20230407,Sip,1000.0,Verified,Tamil Nadu,Ahmedabad
412,3,20230407,Sip,2000.0,Pending,Delhi,Chennai
413,5,20230407,Sip,1000.0,Verified,Tamil Nadu,Bangalore
414,2,20230408,Sip,10000.0,Verified,Gujarat,Delhi
415,3,20230408,Lumpsum,5000.0,Verified,Delhi,Chennai
416,2,20230408,Lumpsum,50000.0,Verified,Maharashtra,Bangalore
417,5,20230408,Sip,500.0,Not Verified,Maharashtra,Chennai
418,1,20230408,Sip,1000.0,Pending,Karnataka,Mumbai
419,4,20230409,Sip,1000.0,Pending,Karnataka,Ahmedabad
420,3,20230409,Sip,2000.0,Pending,Gujarat,Ahmedabad
421,1,20230409,Sip,2000.0,Verified,Tamil Nadu,Ahmedabad
422,3,20230410,Lumpsum,25000.0,Pending,Maharashtra,Delhi
423,5,20230410,Sip,2000.0,Verified,Maharashtra,Delhi
424,5,20230410,Sip,500.0,Verified,West Bengal,Chennai
425,2,20230410,Lumpsum,10000.0,Verified,Delhi,Ahmedabad
426,2,20230411,Lumpsum,50000.0,Verified,Karnataka,Kolkata
427,4,20230411,Lumpsum,25000.0,Not Verified,Maharashtra,Ahmedabad
428,1,20230411,Lumpsum,10000.0,Verified,Delhi,Ahmedabad
429,3,20230411,Lumpsum,10000.0,Verified,Maharashtra,Bangalore
430,1,20230411,Lumpsum,100000.0,Not Verified,West Bengal,Ahmedabad
431,3,20230411,Redemption,10000.0,Pending,Maharashtra,Bangalore
432,4,20230411,Sip,10000.0,Not Verified,Maharashtra,Delhi
433,2,20230411,Sip,5000.0,Not Verified,Karnataka,Bangalore
434,5,20230412,Sip,1000.0,Not Verified,Gujarat,Kolkata
435,1,20230413,Sip,10000.0,Pending,Gujarat,Chennai
436,2,20230413,Sip,10000.0,Not Verified,Karnataka,Delhi
437,4,20230413,Redemption,5000.0,Pending,Gujarat,Chennai
438,3,20230413,Sip,10000.0,Pending,West Bengal,Ahmedabad
439,2,20230413,Sip,2000.0,Verified,West Bengal,Chennai
440,1,20230413,Lumpsum,50000.0,Not Verified,Gujarat,Kolkata
441,3,20230413,Sip,10000.0,Not Verified,Tamil Nadu,Delhi
442,2,20230413,Lumpsum,5000.0,Verified,West Bengal,Mumbai
443,3,20230413,Lumpsum,10000.0,Verified,Gujarat,Delhi
444,2,20230414,Lumpsum,5000.0,Pending,West Bengal,Ahmedabad
445,4,20230414,Lumpsum,10000.0,Verified,Gujarat,Bangalore
446,3,20230414,Lumpsum,100000.0,Pending,Karnataka,Mumbai
447,3,20230415,Sip,1000.0,Pending,Tamil Nadu,Bangalore
448,3,20230415,Sip,10000.0,Verified,Delhi,Kolkata
449,4,20230415,Sip,500.0,Verified,Karnataka,Ahmedabad
450,5,20230415,Lumpsum,5000.0,Not Verified,West Bengal,Chennai
451,2,20230415,Lumpsum,10000.0,Pending,Maharashtra,Delhi
452,2,20230415,Lumpsum,100000.0,Not Verified,Maharashtra,Mumbai
453,4,20230415,Sip,2000.0,Pending,West Bengal,Mumbai
454,2,20230415,Sip,10000.0,Pending,Tamil Nadu,Kolkata
455,2,20230416,Sip,500.0,Pending,Delhi,Kolkata
456,5,20230416,Sip,5000.0,Verified,Maharashtra,Kolkata
457,3,20230416,Sip,2000.0,Pending,West Bengal,Ahmedabad
458,3,20230416,Sip,10000.0,Verified,Tamil Nadu,Kolkata
459,5,20230416,Redemption,25000.0,Pending,Gujarat,Bangalore
460,2,20230416,Lumpsum,25000.0,Pending,Gujarat,Chennai
461,1,20230416,Sip,500.0,Verified,Tamil Nadu,Mumbai
462,5,20230416,Sip,1000.0,Pending,Maharashtra,Chennai
463,2,20230417,Sip,2000.0,Verified,Delhi,Ahmedabad
464,5,20230418,Sip,5000.0,Verified,West Bengal,Chennai
465,2,20230418,Lumpsum,5000.0,Verified,West Bengal,Chennai
466,1,20230419,Sip,1000.0,Pending,Delhi,Delhi
467,2,20230419,Sip,2000.0,Not Verified,West Bengal,Delhi
468,1,20230420,Sip,2000.0,Pending,Delhi,Delhi
469,4,20230420,Lumpsum,25000.0,Not Verified,West Bengal,Chennai
470,3,20230420,Sip,1000.0,Verified,Delhi,Chennai
471,4,20230420,Sip,10000.0,Pending,Tamil Nadu,Bangalore
472,3,20230420,Sip,1000.0,Pending,Gujarat,Chennai
473,1,20230421,Sip,5000.0,Not Verified,West Bengal,Delhi
474,2,20230421,Sip,2000.0,Not Verified,Gujarat,Ahmedabad
475,1,20230421,Sip,1000.0,Pending,Delhi,Bangalore
476,5,20230421,Sip,2000.0,Not Verified,Tamil Nadu,Kolkata
477,2,20230422,Lumpsum,5000.0,Pending,West Bengal,Chennai
478,5,20230422,Sip,5000.0,Verified,Karnataka,Ahmedabad
479,2,20230423,Sip,5000.0,Not Verified,West Bengal,Delhi
480,1,20230423,Sip,1000.0,Pending,West Bengal,Bangalore
481,2,20230423,Sip,1000.0,Pending,Karnataka,Ahmedabad
482,1,20230423,Sip,1000.0,Verified,Karnataka,Bangalore
483,1,20230424,Sip,1000.0,Not Verified,Gujarat,Delhi
484,4,20230424,Sip,5000.0,Verified,Maharashtra,Chennai
485,1,20230424,Lumpsum,5000.0,Not Verified,Delhi,Mumbai
486,3,20230424,Sip,5000.0,Verified,Delhi,Bangalore
487,3,20230425,Sip,500.0,Verified,Maharashtra,Delhi
488,1,20230425,Lumpsum,10000.0,Pending,Delhi,Delhi
489,1,20230425,Sip,1000.0,Verified,Maharashtra,Mumbai
490,4,20230425,Sip,5000.0,Verified,Delhi,Kolkata
491,1,20230425,Sip,500.0,Verified,Karnataka,Chennai
492,3,20230426,Lumpsum,10000.0,Not Verified,Tamil Nadu,Ahmedabad
493,3,20230426,Lumpsum,25000.0,Not Verified,Karnataka,Ahmedabad
494,2,20230426,Lumpsum,5000.0,Not Verified,West Bengal,Chennai
495,5,20230426,Lumpsum,5000.0,Pending,Gujarat,Bangalore
496,2,20230426,Sip,5000.0,Pending,Gujarat,Ahmedabad
497,3,20230427,Sip,2000.0,Not Verified,Karnataka,Delhi
498,2,20230427,Sip,500.0,Not Verified,Delhi,Bangalore
499,1,20230427,Lumpsum,25000.0,Not Verified,Delhi,Ahmedabad
500,5,20230427,Sip,10000.0,Verified,Tamil Nadu,Bangalore
501,4,20230427,Sip,2000.0,Verified,West Bengal,Mumbai
502,1,20230428,Lumpsum,25000.0,Pending,Maharashtra,Bangalore
503,5,20230428,Sip,10000.0,Not Verified,Gujarat,Chennai
504,5,20230428,Sip,5000.0,Verified,Karnataka,Bangalore
505,5,20230429,Lumpsum,25000.0,Not Verified,Karnataka,Ahmedabad
506,1,20230429,Sip,500.0,Not Verified,Delhi,Mumbai
507,1,20230430,Lumpsum,5000.0,Verified,Gujarat,Chennai
508,1,20230430,Sip,1000.0,Not Verified,Gujarat,Mumbai
509,4,20230430,Lumpsum,50000.0,Not Verified,Maharashtra,Mumbai
510,3,20230501,Lumpsum,5000.0,Not Verified,Tamil Nadu,Bangalore
511,3,20230501,Sip,5000.0,Pending,Karnataka,Chennai
512,5,20230501,Redemption,5000.0,Not Verified,West Bengal,Ahmedabad
513,1,20230501,Sip,10000.0,Not Verified,Delhi,Ahmedabad
514,5,20230501,Sip,10000.0,Verified,Delhi,Kolkata
515,1,20230501,Sip,5000.0,Verified,Delhi,Delhi
516,2,20230502,Redemption,1000.0,Pending,West Bengal,Kolkata
517,3,20230502,Sip,500.0,Verified,Tamil Nadu,Mumbai
518,3,20230502,Sip,10000.0,Verified,Maharashtra,Bangalore
519,3,20230503,Sip,2000.0,Not Verified,Delhi,Mumbai
520,5,20230503,Sip,5000.0,Verified,West Bengal,Bangalore
521,5,20230503,Sip,5000.0,Not Verified,Karnataka,Delhi
522,5,20230503,Sip,10000.0,Pending,Maharashtra,Kolkata
523,4,20230503,Sip,2000.0,Not Verified,Gujarat,Delhi
524,5,20230503,Redemption,1000.0,Pending,Maharashtra,Bangalore
525,2,20230503,Sip,5000.0,Pending,Delhi,Kolkata
526,5,20230504,Sip,10000.0,Verified,Tamil Nadu,Mumbai
527,3,20230504,Sip,1000.0,Verified,West Bengal,Bangalore
528,2,20230504,Sip,500.0,Verified,Karnataka,Chennai
529,5,20230505,Redemption,5000.0,Pending,Tamil Nadu,Delhi
530,1,20230505,Sip,2000.0,Verified,Delhi,Ahmedabad
531,1,20230505,Lumpsum,50000.0,Verified,Karnataka,Delhi
532,3,20230505,Lumpsum,100000.0,Pending,Karnataka,Delhi
533,1,20230505,Sip,5000.0,Verified,Tamil Nadu,Delhi
534,1,20230505,Lumpsum,25000.0,Pending,Gujarat,Bangalore
535,1,20230505,Lumpsum,100000.0,Verified,Maharashtra,Chennai
536,3,20230506,Sip,500.0,Pending,Karnataka,Mumbai
537,1,20230506,Sip,5000.0,Not Verified,Tamil Nadu,Mumbai
538,4,20230506,Sip,1000.0,Verified,West Bengal,Mumbai
539,2,20230506,Sip,5000.0,Not Verified,Delhi,Chennai
540,1,20230506,Lumpsum,100000.0,Verified,West Bengal,Delhi
541,1,20230506,Sip,5000.0,Pending,West Bengal,Ahmedabad
542,5,20230507,Redemption,10000.0,Not Verified,Tamil Nadu,Kolkata
543,5,20230507,Sip,2000.0,Verified,Karnataka,Chennai
544,5,20230508,Sip,10000.0,Verified,West Bengal,Delhi
545,4,20230508,Sip,2000.0,Pending,West Bengal,Delhi
546,5,20230508,Sip,1000.0,Pending,Gujarat,Bangalore
547,2,20230508,Lumpsum,10000.0,Pending,Tamil Nadu,Kolkata
548,2,20230508,Sip,2000.0,Not Verified,Gujarat,Bangalore
549,2,20230509,Sip,500.0,Not Verified,Delhi,Chennai
550,1,20230509,Sip,2000.0,Not Verified,Tamil Nadu,Kolkata
551,3,20230509,Sip,10000.0,Verified,Karnataka,Kolkata
552,1,20230509,Lumpsum,100000.0,Verified,Maharashtra,Bangalore
553,1,20230509,Sip,2000.0,Not Verified,Delhi,Chennai
554,5,20230509,Lumpsum,100000.0,Pending,Karnataka,Bangalore
555,3,20230510,Sip,5000.0,Pending,Delhi,Mumbai
556,5,20230510,Sip,10000.0,Pending,Maharashtra,Chennai
557,4,20230510,Sip,1000.0,Not Verified,West Bengal,Delhi
558,2,20230510,Redemption,25000.0,Verified,Karnataka,Mumbai
559,1,20230511,Sip,10000.0,Pending,Delhi,Chennai
560,5,20230511,Sip,5000.0,Verified,Gujarat,Chennai
561,4,20230511,Sip,10000.0,Not Verified,Tamil Nadu,Delhi
562,2,20230511,Sip,500.0,Not Verified,West Bengal,Kolkata
563,2,20230511,Lumpsum,100000.0,Pending,Maharashtra,Delhi
564,1,20230511,Sip,2000.0,Not Verified,Maharashtra,Mumbai
565,1,20230511,Lumpsum,10000.0,Pending,Gujarat,Ahmedabad
566,4,20230512,Lumpsum,10000.0,Not Verified,West Bengal,Chennai
567,2,20230512,Sip,2000.0,Verified,Maharashtra,Kolkata
568,3,20230512,Sip,1000.0,Pending,West Bengal,Bangalore
569,5,20230512,Lumpsum,25000.0,Not Verified,Delhi,Bangalore
570,2,20230512,Sip,1000.0,Pending,West Bengal,Mumbai
571,3,20230512,Lumpsum,5000.0,Pending,West Bengal,Ahmedabad
572,5,20230513,Sip,1000.0,Verified,Delhi,Bangalore
573,3,20230513,Sip,500.0,Not Verified,Maharashtra,Kolkata
574,1,20230513,Sip,1000.0,Pending,Delhi,Ahmedabad
575,1,20230513,Lumpsum,5000.0,Verified,Gujarat,Ahmedabad
576,5,20230513,Sip,10000.0,Pending,Tamil Nadu,Mumbai
577,2,20230513,Sip,1000.0,Verified,Delhi,Chennai
578,5,20230513,Lumpsum,25000.0,Pending,Delhi,Delhi
579,2,20230513,Lumpsum,5000.0,Verified,Gujarat,Bangalore
580,1,20230513,Sip,500.0,Not Verified,Karnataka,Delhi
581,3,20230514,Sip,1000.0,Pending,Tamil Nadu,Bangalore
582,1,20230514,Lumpsum,100000.0,Pending,Delhi,Kolkata
583,5,20230514,Sip,1000.0,Verified,Karnataka,Chennai
584,3,20230514,Sip,2000.0,Pending,Karnataka,Ahmedabad
585,4,20230514,Lumpsum,5000.0,Not Verified,West Bengal,Kolkata
586,4,20230514,Sip,10000.0,Not Verified,West Bengal,Kolkata
587,5,20230514,Sip,500.0,Verified,Delhi,Kolkata
588,1,20230514,Sip,10000.0,Verified,Delhi,Bangalore
589,4,20230515,Sip,1000.0,Pending,West Bengal,Delhi
590,1,20230515,Sip,1000.0,Not Verified,Karnataka,Ahmedabad
591,3,20230515,Lumpsum,5000.0,Pending,Karnataka,Kolkata
592,3,20230516,Sip,1000.0,Verified,Karnataka,Delhi
593,5,20230516,Redemption,5000.0,Verified,Maharashtra,Kolkata
594,2,20230516,Sip,1000.0,Not Verified,Karnataka,Kolkata
595,2,20230516,Sip,10000.0,Pending,West Bengal,Delhi
596,2,20230516,Sip,2000.0,Verified,Maharashtra,Chennai
597,1,20230516,Sip,1000.0,Verified,Gujarat,Chennai
598,1,20230516,Sip,1000.0,Pending,West Bengal,Delhi
599,2,20230516,Sip,2000.0,Not Verified,Tamil Nadu,Bangalore
600,3,20230517,Lumpsum,25000.0,Verified,Maharashtra,Mumbai
601,5,20230517,Lumpsum,5000.0,Verified,Tamil Nadu,Kolkata
602,5,20230517,Lumpsum,10000.0,Verified,Tamil Nadu,Kolkata
603,3,20230517,Sip,5000.0,Not Verified,Delhi,Delhi
604,2,20230517,Sip,2000.0,Not Verified,Gujarat,Chennai
605,5,20230517,Sip,500.0,Not Verified,Karnataka,Ahmedabad
606,3,20230517,Redemption,1000.0,Not Verified,West Bengal,Kolkata
607,4,20230518,Lumpsum,50000.0,Not Verified,West Bengal,Ahmedabad
608,4,20230518,Sip,2000.0,Not Verified,Gujarat,Chennai
609,2,20230518,Redemption,5000.0,Pending,Maharashtra,Ahmedabad
610,4,20230519,Sip,5000.0,Verified,Maharashtra,Delhi
611,2,20230519,Sip,5000.0,Not Verified,Karnataka,Delhi
612,3,20230519,Lumpsum,5000.0,Pending,Delhi,Ahmedabad
613,3,20230519,Sip,5000.0,Pending,Tamil Nadu,Bangalore
614,5,20230520,Lumpsum,25000.0,Pending,Delhi,Ahmedabad
615,3,20230520,Sip,2000.0,Verified,Maharashtra,Mumbai
616,5,20230520,Lumpsum,50000.0,Not Verified,West Bengal,Chennai
617,2,20230520,Sip,500.0,Pending,Tamil Nadu,Delhi
618,3,20230520,Redemption,5000.0,Not Verified,Delhi,Kolkata
619,4,20230521,Redemption,1000.0,Verified,Karnataka,Bangalore
620,5,20230521,Sip,5000.0,Verified,Karnataka,Delhi
621,1,20230521,Sip,500.0,Verified,Delhi,Ahmedabad
622,2,20230522,Lumpsum,25000.0,Not Verified,West Bengal,Mumbai
623,5,20230522,Lumpsum,5000.0,Not Verified,Maharashtra,Mumbai
624,2,20230523,Lumpsum,100000.0,Pending,Gujarat,Chennai
625,5,20230523,Lumpsum,5000.0,Not Verified,Tamil Nadu,Kolkata
626,2,20230523,Sip,500.0,Pending,Karnataka,Ahmedabad
627,2,20230523,Sip,500.0,Verified,Delhi,Kolkata
628,2,20230524,Lumpsum,10000.0,Pending,Maharashtra,Chennai
629,1,20230524,Sip,1000.0,Pending,West Bengal,Kolkata
630,5,20230525,Lumpsum,50000.0,Pending,Delhi,Mumbai
631,3,20230525,Sip,2000.0,Not Verified,Gujarat,Mumbai
632,3,20230525,Sip,10000.0,Verified,West Bengal,Ahmedabad
633,1,20230526,Sip,1000.0,Pending,Delhi,Bangalore
634,3,20230526,Sip,10000.0,Pending,Tamil Nadu,Bangalore
635,4,20230526,Lumpsum,100000.0,Verified,Karnataka,Delhi
636,1,20230526,Sip,5000.0,Not Verified,Karnataka,Chennai
637,4,20230526,Sip,1000.0,Pending,Gujarat,Bangalore
638,5,20230527,Lumpsum,50000.0,Verified,Delhi,Chennai
639,4,20230527,Lumpsum,25000.0,Pending,Maharashtra,Ahmedabad
640,4,20230527,Sip,2000.0,Verified,Karnataka,Delhi
641,5,20230527,Sip,500.0,Not Verified,Gujarat,Kolkata
642,5,20230527,Redemption,5000.0,Pending,West Bengal,Ahmedabad
643,3,20230527,Sip,1000.0,Not Verified,Gujarat,Bangalore
644,4,20230528,Redemption,10000.0,Pending,Tamil Nadu,Delhi
645,3,20230528,Sip,2000.0,Not Verified,Tamil Nadu,Delhi
646,3,20230528,Lumpsum,10000.0,Verified,Gujarat,Delhi
647,5,20230528,Lumpsum,5000.0,Not Verified,Maharashtra,Ahmedabad
648,3,20230529,Lumpsum,25000.0,Pending,Karnataka,Delhi
649,2,20230529,Sip,2000.0,Pending,Karnataka,Chennai
650,2,20230529,Sip,10000.0,Not Verified,Maharashtra,Ahmedabad
651,5,20230529,Lumpsum,10000.0,Not Verified,Tamil Nadu,Bangalore
652,3,20230529,Lumpsum,10000.0,Verified,Gujarat,Kolkata
653,2,20230530,Lumpsum,10000.0,Verified,Maharashtra,Bangalore
654,3,20230530,Lumpsum,5000.0,Not Verified,Maharashtra,Chennai
655,4,20230530,Sip,1000.0,Verified,West Bengal,Bangalore
656,5,20230530,Sip,500.0,Verified,Tamil Nadu,Mumbai
657,4,20230530,Lumpsum,10000.0,Verified,West Bengal,Chennai
658,1,20230531,Redemption,1000.0,Verified,West Bengal,Ahmedabad
659,1,20230531,Sip,2000.0,Pending,Tamil Nadu,Ahmedabad
660,4,20230531,Sip,2000.0,Verified,Karnataka,Delhi
661,5,20230531,Lumpsum,10000.0,Pending,Karnataka,Bangalore
662,3,20230601,Sip,5000.0,Not Verified,Karnataka,Chennai
663,3,20230601,Lumpsum,100000.0,Not Verified,Delhi,Bangalore
664,2,20230601,Sip,5000.0,Pending,Gujarat,Mumbai
665,5,20230601,Sip,5000.0,Pending,Tamil Nadu,Delhi
666,5,20230601,Lumpsum,25000.0,Not Verified,West Bengal,Delhi
667,1,20230601,Lumpsum,100000.0,Verified,Maharashtra,Bangalore
668,4,20230602,Sip,5000.0,Verified,Karnataka,Bangalore
669,2,20230602,Sip,5000.0,Not Verified,Karnataka,Mumbai
670,1,20230602,Redemption,25000.0,Not Verified,Gujarat,Chennai
671,3,20230604,Lumpsum,10000.0,Not Verified,Karnataka,Mumbai
672,1,20230604,Lumpsum,100000.0,Not Verified,Tamil Nadu,Bangalore
673,5,20230604,Lumpsum,50000.0,Not Verified,Karnataka,Chennai
674,3,20230604,Sip,5000.0,Not Verified,Karnataka,Mumbai
675,5,20230605,Sip,2000.0,Verified,Maharashtra,Delhi
676,5,20230605,Sip,500.0,Verified,Tamil Nadu,Chennai
677,1,20230605,Sip,2000.0,Not Verified,Tamil Nadu,Delhi
678,3,20230605,Lumpsum,5000.0,Verified,Tamil Nadu,Bangalore
679,4,20230605,Sip,2000.0,Pending,Tamil Nadu,Delhi
680,2,20230605,Lumpsum,100000.0,Verified,Delhi,Mumbai
681,3,20230605,Sip,5000.0,Pending,Karnataka,Kolkata
682,1,20230605,Sip,1000.0,Pending,Tamil Nadu,Chennai
683,3,20230605,Sip,1000.0,Not Verified,Tamil Nadu,Mumbai
684,1,20230606,Sip,2000.0,Verified,West Bengal,Bangalore
685,4,20230606,Sip,10000.0,Not Verified,West Bengal,Chennai
686,5,20230607,Lumpsum,5000.0,Verified,Maharashtra,Kolkata
687,3,20230607,Sip,5000.0,Verified,Gujarat,Delhi
688,3,20230607,Redemption,25000.0,Pending,Tamil Nadu,Kolkata
689,2,20230609,Sip,1000.0,Pending,Gujarat,Delhi
690,4,20230609,Sip,10000.0,Verified,West Bengal,Kolkata
691,2,20230609,Sip,1000.0,Verified,Maharashtra,Chennai
692,2,20230609,Lumpsum,100000.0,Pending,Tamil Nadu,Delhi
693,2,20230609,Lumpsum,25000.0,Pending,Delhi,Ahmedabad
694,2,20230610,Lumpsum,50000.0,Not Verified,Delhi,Bangalore
695,2,20230610,Lumpsum,50000.0,Not Verified,Tamil Nadu,Delhi
696,3,20230610,Redemption,5000.0,Pending,Tamil Nadu,Delhi
697,1,20230610,Lumpsum,5000.0,Not Verified,Gujarat,Mumbai
698,1,20230611,Sip,1000.0,Pending,Gujarat,Bangalore
699,5,20230611,Redemption,5000.0,Not Verified,Karnataka,Bangalore
700,1,20230612,Sip,500.0,Not Verified,Tamil Nadu,Chennai
701,4,20230612,Lumpsum,100000.0,Verified,Gujarat,Chennai
702,5,20230612,Lumpsum,100000.0,Pending,Maharashtra,Chennai
703,4,20230612,Sip,1000.0,Pending,Maharashtra,Bangalore
704,5,20230612,Sip,10000.0,Verified,Gujarat,Bangalore
705,3,20230612,Sip,5000.0,Verified,West Bengal,Delhi
706,5,20230613,Sip,5000.0,Verified,West Bengal,Mumbai
707,5,20230613,Sip,10000.0,Not Verified,Gujarat,Mumbai
708,5,20230613,Sip,10000.0,Verified,West Bengal,Chennai
709,5,20230613,Sip,10000.0,Pending,Maharashtra,Delhi
710,5,20230614,Sip,2000.0,Verified,Gujarat,Chennai
711,5,20230614,Sip,1000.0,Verified,Karnataka,Mumbai
712,5,20230614,Lumpsum,25000.0,Verified,Delhi,Kolkata
713,5,20230614,Lumpsum,5000.0,Not Verified,Delhi,Bangalore
714,2,20230614,Sip,2000.0,Pending,Maharashtra,Bangalore
715,5,20230614,Redemption,1000.0,Pending,Maharashtra,Mumbai
716,5,20230614,Sip,1000.0,Not Verified,Gujarat,Ahmedabad
717,5,20230614,Lumpsum,5000.0,Pending,Tamil Nadu,Chennai
718,1,20230615,Lumpsum,50000.0,Verified,West Bengal,Kolkata
719,2,20230615,Sip,2000.0,Not Verified,West Bengal,Chennai
720,4,20230615,Sip,5000.0,Verified,Tamil Nadu,Mumbai
721,4,20230615,Lumpsum,10000.0,Verified,Tamil Nadu,Bangalore
722,4,20230615,Sip,500.0,Pending,Maharashtra,Chennai
723,3,20230615,Sip,1000.0,Verified,Maharashtra,Delhi
724,3,20230616,Lumpsum,10000.0,Not Verified,Gujarat,Chennai
725,4,20230616,Sip,5000.0,Verified,West Bengal,Chennai
726,5,20230617,Sip,1000.0,Verified,West Bengal,Mumbai
727,3,20230617,Redemption,10000.0,Not Verified,Maharashtra,Bangalore
728,1,20230617,Sip,1000.0,Verified,Delhi,Delhi
729,2,20230617,Sip,1000.0,Not Verified,Tamil Nadu,Ahmedabad
730,2,20230618,Sip,1000.0,Verified,Gujarat,Delhi
731,2,20230618,Lumpsum,25000.0,Verified,Tamil Nadu,Delhi
732,3,20230618,Sip,2000.0,Verified,Delhi,Chennai
733,2,20230619,Sip,10000.0,Verified,Tamil Nadu,Bangalore
734,5,20230619,Sip,1000.0,Verified,Delhi,Ahmedabad
735,3,20230619,Sip,10000.0,Not Verified,Tamil Nadu,Bangalore
736,5,20230621,Sip,10000.0,Verified,Karnataka,Chennai
737,2,20230621,Lumpsum,10000.0,Verified,Karnataka,Chennai
738,2,20230621,Lumpsum,10000.0,Pending,Maharashtra,Bangalore
739,2,20230621,Redemption,5000.0,Not Verified,Maharashtra,Bangalore
740,3,20230621,Sip,5000.0,Not Verified,Tamil Nadu,Mumbai
741,5,20230622,Redemption,10000.0,Not Verified,Maharashtra,Mumbai
742,4,20230622,Lumpsum,25000.0,Pending,Delhi,Kolkata
743,3,20230622,Sip,5000.0,Verified,Delhi,Delhi
744,2,20230622,Sip,2000.0,Pending,West Bengal,Kolkata
745,2,20230622,Lumpsum,25000.0,Not Verified,Karnataka,Mumbai
746,3,20230622,Sip,10000.0,Verified,Maharashtra,Delhi
747,4,20230622,Lumpsum,100000.0,Not Verified,Tamil Nadu,Bangalore
748,1,20230623,Sip,10000.0,Verified,Delhi,Kolkata
749,4,20230623,Sip,2000.0,Pending,Gujarat,Chennai
750,4,20230623,Sip,1000.0,Verified,Maharashtra,Delhi
751,1,20230623,Redemption,10000.0,Not Verified,Gujarat,Delhi
752,1,20230623,Sip,10000.0,Pending,Gujarat,Mumbai
753,2,20230624,Sip,2000.0,Verified,Karnataka,Mumbai
754,1,20230624,Sip,1000.0,Not Verified,Maharashtra,Ahmedabad
755,5,20230624,Sip,10000.0,Verified,Maharashtra,Kolkata
756,5,20230624,Lumpsum,25000.0,Not Verified,Delhi,Delhi
757,4,20230624,Sip,500.0,Verified,Gujarat,Mumbai
758,4,20230624,Sip,1000.0,Not Verified,Delhi,Bangalore
759,2,20230624,Redemption,25000.0,Pending,Karnataka,Mumbai
760,2,20230624,Lumpsum,25000.0,Not Verified,Gujarat,Chennai
761,1,20230624,Sip,10000.0,Not Verified,Delhi,Mumbai
762,1,20230624,Sip,1000.0,Not Verified,West Bengal,Bangalore
763,3,20230624,Sip,500.0,Pending,Karnataka,Ahmedabad
764,5,20230625,Redemption,10000.0,Not Verified,Karnataka,Mumbai
765,3,20230625,Sip,5000.0,Verified,Karnataka,Delhi
766,1,20230625,Lumpsum,5000.0,Not Verified,Karnataka,Ahmedabad
767,4,20230625,Sip,5000.0,Verified,West Bengal,Ahmedabad
768,4,20230626,Sip,2000.0,Not Verified,Delhi,Bangalore
769,5,20230626,Lumpsum,5000.0,Verified,Maharashtra,Mumbai
770,3,20230626,Sip,2000.0,Verified,Delhi,Delhi
771,3,20230627,Lumpsum,5000.0,Verified,Karnataka,Chennai
772,1,20230627,Sip,5000.0,Pending,Tamil Nadu,Kolkata
773,5,20230627,Lumpsum,25000.0,Not Verified,Karnataka,Mumbai
774,2,20230627,Sip,10000.0,Not Verified,Gujarat,Bangalore
775,5,20230628,Redemption,1000.0,Verified,West Bengal,Kolkata
776,5,20230628,Sip,10000.0,Pending,Delhi,Kolkata
777,1,20230628,Redemption,1000.0,Not Verified,Gujarat,Ahmedabad
778,1,20230628,Sip,1000.0,Pending,Tamil Nadu,Chennai
779,2,20230628,Sip,1000.0,Pending,Karnataka,Mumbai
780,5,20230628,Lumpsum,50000.0,Pending,Karnataka,Bangalore
781,5,20230628,Lumpsum,50000.0,Not Verified,Gujarat,Chennai
782,1,20230628,Lumpsum,100000.0,Pending,Gujarat,Ahmedabad
783,2,20230629,Sip,5000.0,Not Verified,West Bengal,Mumbai
784,4,20230629,Sip,500.0,Not Verified,Tamil Nadu,Mumbai
785,5,20230629,Lumpsum,10000.0,Verified,Karnataka,Bangalore
786,5,20230629,Sip,2000.0,Not Verified,West Bengal,Kolkata
787,2,20230629,Lumpsum,5000.0,Not Verified,Karnataka,Delhi
788,1,20230630,Sip,500.0,Not Verified,Karnataka,Ahmedabad
