scheme_code,scheme_name,fund_house,date,nav
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-09,48.916
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-10,48.659
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-11,48.06
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-12,47.322
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-13,45.956
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-16,47.405
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-17,46.636
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-18,46.491
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-19,46.308
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-20,46.531
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-23,47.113
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-24,47.735
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-25,47.329
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-26,47.22
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-27,47.43
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-30,47.262
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-01,48.425
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-02,48.793
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-03,49.344
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-04,49.847
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-07,50.742
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-08,50.89
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-09,49.92
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-10,50.23
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-11,49.752
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-14,49.369
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-15,49.815
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-16,50.759
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-17,50.785
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-18,51.031
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-21,52.362
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-22,52.561
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-23,54.664
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-24,55.141
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-25,53.714
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-28,54.336
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-29,54.658
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-30,55.737
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-31,56.314
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-01,56.208
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-04,55.197
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-05,55.035
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-06,54.348
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-07,53.888
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-08,54.376
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-11,55.767
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-12,56.109
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-13,55.122
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-14,55.502
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-15,56.519
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-18,56.016
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-19,55.914
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-20,55.938
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-21,55.294
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-22,55.846
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-25,55.756
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-26,56.119
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-27,55.388
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-28,55.036
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-29,55.647
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-01,55.348
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-02,56.812
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-03,56.483
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-04,56.685
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-05,57.496
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-08,56.296
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-09,54.84
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-10,53.61
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-11,54.646
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-12,54.206
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-15,56.338
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-16,55.874
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-17,56.04
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-18,57.363
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-19,59.127
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-22,60.997
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-23,62.125
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-24,63.099
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-25,63.675
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-26,64.436
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-29,63.918
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-30,63.151
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-01,63.16
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-02,63.012
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-03,62.598
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-06,63.267
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-07,64.193
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-08,64.291
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-09,65.745
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-10,64.642
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-13,64.467
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-14,63.791
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-15,62.042
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-16,61.977
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-17,61.877
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-20,63.31
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-21,63.925
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-22,62.963
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-23,64.751
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-24,65.962
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-27,66.553
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-28,66.341
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-29,65.406
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-30,65.055
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-31,66.139
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-03,68.049
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-04,69.657
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-05,69.162
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-06,68.023
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-07,68.181
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-10,66.409
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-11,66.745
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-12,66.611
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-13,66.16
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-14,64.61
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-17,65.122
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-18,64.617
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-19,63.505
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-20,60.84
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-21,60.827
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-24,62.478
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-25,64.067
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-26,63.642
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-27,63.082
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-28,63.54
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-01,62.608
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-02,62.905
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-03,63.645
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-04,64.84
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-05,64.755
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-08,64.571
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-09,63.739
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-10,62.966
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-11,62.765
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-12,63.124
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-15,64.008
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-16,63.254
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-17,64.699
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-18,64.45
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-19,64.442
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-22,63.736
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-23,61.473
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-24,62.306
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-25,63.011
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-26,62.758
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-29,62.834
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-30,63.334
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-31,61.88
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-01,22.128
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-02,22.398
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-03,21.985
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-04,22.086
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-05,21.646
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-08,21.802
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-09,21.795
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-10,21.277
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-11,21.657
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-12,21.424
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-15,21.169
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-16,21.237
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-17,21.61
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-18,21.288
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-19,21.312
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-22,21.454
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-23,21.682
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-24,21.744
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-25,21.629
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-26,21.366
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-29,21.398
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-30,21.061
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-01-31,20.162
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-01,20.299
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-02,20.58
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-05,19.867
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-06,19.573
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-07,19.759
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-08,20.383
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-09,20.393
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-12,20.176
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-13,20.124
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-14,20.548
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-15,20.354
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-16,20.115
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-19,19.974
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-20,19.694
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-21,19.735
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-22,20.225
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-23,20.328
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-26,20.255
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-27,20.171
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-28,19.707
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-02-29,19.974
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-01,19.955
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-04,19.905
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-05,20.885
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-06,20.983
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-07,20.752
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-08,20.624
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-11,20.987
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-12,21.026
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-13,20.582
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-14,20.872
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-15,20.668
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-18,21.261
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-19,21.613
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-20,21.472
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-21,21.893
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-22,21.92
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-25,22.207
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-26,22.373
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-27,22.095
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-28,21.887
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-03-29,22.233
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-01,22.126
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-02,21.996
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-03,21.688
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-04,21.831
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-05,22.521
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-08,22.168
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-09,22.18
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-10,22.66
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-11,22.637
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-12,22.796
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-15,22.44
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-16,22.589
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-17,22.53
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-18,22.87
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-19,23.286
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-22,24.213
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-23,24.429
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-24,24.554
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-25,24.631
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-26,24.505
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-29,24.635
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-04-30,24.531
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-01,24.598
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-02,25.094
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-03,24.723
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-06,25.154
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-07,25.661
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-08,25.621
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-09,24.823
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-10,24.603
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-13,25.091
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-14,25.088
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-15,24.72
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-16,24.538
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-17,24.854
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-20,25.064
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-21,24.979
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-22,24.847
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-23,24.707
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-24,24.372
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-27,24.975
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-28,24.859
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-29,25.322
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-30,25.912
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-05-31,26.308
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-03,26.144
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-04,26.308
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-05,26.303
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-06,25.954
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-07,26.086
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-10,25.634
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-11,26.1
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-12,25.924
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-13,26.008
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-14,26.124
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-17,26.027
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-18,26.263
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-19,26.082
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-20,26.43
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-21,25.907
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-24,25.961
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-25,26.733
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-26,26.34
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-27,26.079
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-06-28,26.286
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-01,26.362
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-02,26.506
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-03,26.707
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-04,26.968
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-05,27.426
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-08,27.6
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-09,27.506
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-10,27.791
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-11,28.6
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-12,28.549
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-15,28.14
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-16,28.617
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-17,28.571
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-18,27.66
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-19,28.02
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-22,27.801
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-23,27.769
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-24,27.913
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-25,27.999
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-26,28.304
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-29,28.125
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-30,28.348
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-07-31,28.244
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-01,28.564
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-02,28.835
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-05,28.439
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-06,28.912
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-07,28.686
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-08,29.042
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-09,29.208
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-12,30.03
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-13,29.936
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-14,29.785
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-15,29.783
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-16,29.653
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-19,30.017
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-20,29.304
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-21,28.851
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-22,28.398
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-23,28.811
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-26,29.566
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-27,29.526
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-28,29.457
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-29,29.494
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-08-30,30.018
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-02,29.609
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-03,29.722
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-04,30.165
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-05,30.399
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-06,30.492
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-09,30.959
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-10,29.735
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-11,30.045
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-12,29.758
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-13,28.957
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-16,29.186
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-17,29.8
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-18,29.744
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-19,30.178
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-20,30.923
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-23,31.546
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-24,32.338
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-25,32.706
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-26,32.75
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-27,31.979
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-09-30,31.867
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-01,31.473
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-02,32.521
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-03,32.442
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-04,32.509
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-07,32.785
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-08,32.813
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-09,33.665
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-10,33.359
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-11,33.463
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-14,33.099
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-15,32.456
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-16,32.166
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-17,32.155
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-18,31.955
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-21,31.631
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-22,30.977
